id,score_phrase,title,url,platform,score,genre,editors_choice,release_year,release_month,release_day
1474,Great,Madden NFL 2000,/games/madden-nfl-2000/pc-12871,PC,8,Sports,N,1999,9,13
1476,Okay,LEGO Racers,/games/lego-racers/pc-11173,PC,6.1,Racing,N,1999,9,10
1478,Mediocre,Clans,/games/clans/pc-11147,PC,5.3,RPG,N,1999,8,31
1481,Great,Shadow Man,/games/shadow-man/pc-10207,PC,8,Action,N,1999,8,27
1484,Great,Star Trek: Starfleet Command,/games/star-trek-starfleet-command/pc-11035,PC,8.3,Strategy,N,1999,8,11
1485,Good,NIRA Intense Import Drag Racing,/games/nira-intense-import-drag-racing-142886/pc-12667,PC,7,Racing,N,1999,8,10
1486,Awful,WWII GI,/games/wwii-gi/pc-12577,PC,3.2,Action,N,1999,8,9
1497,Great,Outcast,/games/outcast/pc-3121,PC,8.5,Adventure,N,1999,9,9
1505,Bad,Braveheart,/games/braveheart-805871/pc-11657,PC,4.2,Strategy,N,1999,8,25
1509,Awful,Gulf War: Operation Desert Hammer,/games/gulf-war-operation-desert-hammer/pc-12819,PC,3.3,Action,N,1999,8,24
1510,Bad,Curse You! Red Baron,/games/curse-you-red-baron/pc-12497,PC,4.1,Simulation,N,1999,8,5
1512,Great,Superbike World Championship,/games/superbike-world-championship/pc-10203,PC,8.3,Racing,N,1999,8,4
1513,Painful,Skydive!,/games/skydive/pc-12049,PC,2.2,Sports,N,1999,8,3
1516,Great,Jagged Alliance 2,/games/jagged-alliance-2/pc-3557,PC,8.5,Strategy,Y,1999,8,2
1517,Okay,"Warhammer 40,000: Rites of War",/games/warhammer-40k-rites-of-war/pc-11669,PC,6.1,Strategy,N,1999,7,30
1530,Amazing,System Shock 2,/games/system-shock-2/pc-11087,PC,9,RPG,Y,1999,8,20
1532,Great,Re-Volt,/games/re-volt/pc-10647,PC,8.8,Racing,Y,1999,8,19
1534,Great,Command & Conquer: Tiberian Sun,/games/command-and-conquer-tiberian-sun/pc-3851,PC,8,Strategy,N,1999,9,3
1540,Great,Drakan: Order of the Flame,/games/drakan-order-of-the-flame/pc-3832,PC,8.1,Adventure,N,1999,9,3
1559,Great,NHL 2000,/games/nhl-2000/pc-13036,PC,8.2,Sports,N,1999,9,29
1562,Great,Disciples: Sacred Lands,/games/disciples-sacred-lands/pc-12718,PC,8.5,Strategy,N,1999,10,18
1566,Good,Silver,/games/silver/pc-11228,PC,7.1,RPG,N,1999,10,15
1569,Good,Panzer General 3D Assault,/games/panzer-general-3d-assault/pc-13200,PC,7.6,Strategy,N,1999,10,6
1573,Great,Prince of Persia 3D,/games/arabian-nights-prince-of-persia/pc-11696,PC,8.2,Action,N,1999,9,24
1575,Amazing,Tom Clancy's Rainbow Six: Rogue Spear,/games/tom-clancys-counter-terrorism-classics-pack/pc-11641,PC,9.2,Action,Y,1999,9,24
1577,Good,Pandora's Box,/games/pandoras-box/pc-11881,PC,7.6,Puzzle,N,1999,9,23
1579,Great,NFL Fever 2000,/games/microsoft-nfl-fever-2000/pc-11743,PC,8,Sports,N,1999,9,23
1585,Bad,Rage of Mages 2: Necromancer,/games/rage-of-mages-2-necromancer/pc-11336,PC,4,RPG,N,1999,10,14
1590,Bad,Fly!,/games/737-for-fly/pc-11649,PC,4.8,Simulation,N,1999,10,5
1595,Great,Expert Pool,/games/expert-pool/pc-10177,PC,8.3,Sports,N,1999,9,22
1597,Okay,NBA Inside Drive 2000,/games/nba-inside-drive-2000/pc-11741,PC,6.5,Sports,N,1999,9,21
1598,Good,Sinistar: Unleashed,/games/sinistar-unleashed/pc-12107,PC,7.5,Shooter,N,1999,9,21
1605,Great,The Chessmaster 7000,/games/the-chessmaster-7000/pc-13220,PC,8.1,Board,N,1999,10,11
1606,Great,Age of Empires II: The Age of Kings,/games/age-of-empires-ii/pc-11531,PC,8.8,Strategy,Y,1999,10,8
1609,Bad,Harley-Davidson: Race Across America,/games/harley-davidson-race-across-america/pc-13192,PC,4.8,Racing,N,1999,10,4
1610,Okay,Cutthroats: Terror on the High Seas,/games/cutthroats-terror-on-the-high-seas/pc-8451,PC,6.2,Strategy,N,1999,10,4
1613,Great,Driver,/games/driver/pc-3933,PC,8.9,"Racing, Action",Y,1999,10,8
1617,Amazing,Homeworld,/games/homeworld/pc-3786,PC,9.5,Strategy,Y,1999,10,1
1622,Great,FreeSpace 2,/games/freespace-2/pc-12033,PC,8.9,Action,Y,1999,10,1
1624,Good,Ted Nugent: Wild Hunting Adventure,/games/ted-nugent-wild-hunting-adventure-140602/pc-12841,PC,7.4,Sports,N,1999,9,30
1628,Amazing,Pharaoh,/games/pharaoh/pc-12061,PC,9,Strategy,Y,1999,11,12
1630,Great,Omikron: The Nomad Soul,/games/omikron-the-nomad-soul/pc-10509,PC,8.5,Adventure,N,1999,11,12
1632,Great,Septerra Core: Legacy of the Creator,/games/septerra-core-legacy-of-the-creator/pc-3129,PC,8,RPG,N,1999,11,11
1633,Good,Pong: The Next Level,/games/pong-the-next-level/pc-13321,PC,7.4,Puzzle,N,1999,11,11
1638,Okay,Nations: WWII Fighter Command,/games/nations-wwii-fighter-command/pc-9962,PC,6.8,Simulation,N,1999,11,10
1645,Great,FIFA 2000 Major League Soccer,/games/fifa-2000-major-league-soccer/pc-11691,PC,8.8,Sports,Y,1999,11,8
1646,Great,Sid Meier's Alien Crossfire,/games/sid-meiers-alien-crossfire/pc-13414,PC,8.7,Strategy,Y,1999,11,8
1651,Okay,Armored Fist 3,/games/armored-fist-3/pc-11688,PC,6.9,Simulation,N,1999,10,22
1652,Great,Trickstyle,/games/trickstyle-810604/pc-11656,PC,8.5,Racing,N,1999,10,22
1654,Okay,Poker Night with David Sklansky,/games/poker-night-with-david-sklansky/pc-13326,PC,6.4,Puzzle,N,1999,10,21
1656,Great,Revenant,/games/revenant-139566/pc-10364,PC,8.3,Action,N,1999,11,5
1664,Awful,Extreme Wintersports,/games/extreme-wintersports/pc-13316,PC,3.8,Sports,N,1999,10,20
1673,Amazing,Flight Unlimited III,/games/flight-unlimited-iii/pc-10979,PC,9,Simulation,Y,1999,10,18
1674,Bad,AMA Superbike,/games/ama-superbike/pc-13202,PC,4.5,Racing,N,1999,10,18
1676,Good,RollerCoaster Tycoon: Corkscrew Follies,/games/roller-coaster-tycoon-deluxe-jewel-case-edition/pc-13462,PC,7,Strategy,N,1999,11,24
1680,Good,Shadow Company: Left for Dead,/games/shadow-company-left-for-dead-139869/pc-10194,PC,7.3,Strategy,N,1999,11,5
1683,Awful,Tanktics,/games/tanktics/pc-11666,PC,3.5,Strategy,N,1999,11,4
1684,Okay,Nightlong: Union City Conspiracy,/games/nightlong-union-city-conspiracy/pc-10449,PC,6.8,Adventure,N,1999,11,4
1688,Great,Sim Theme Park,/games/sim-theme-park/pc-12060,PC,8.4,Strategy,N,1999,11,19
1689,Amazing,Rayman 2: The Great Escape,/games/rayman-2-revolution/pc-10732,PC,9.2,Platformer,Y,1999,11,18
1691,Great,NFL Blitz 2000,/games/nfl-blitz-2000/pc-13473,PC,8,"Sports, Action",N,1999,11,24
1698,Good,Delta Force 2,/games/delta-force-2/pc-11686,PC,7.5,Shooter,N,1999,11,23
1712,Good,Grand Theft Auto II,/games/grand-theft-auto-ii/pc-11648,PC,7.3,Action,N,1999,11,18
1713,Great,Jane's USAF [1999],/games/janes-usaf-1999/pc-11527,PC,8.2,Simulation,N,1999,11,17
1715,Mediocre,Spec Ops II: Green Berets,/games/spec-ops-ii-green-berets/pc-12069,PC,5.2,Action,N,1999,11,23
1719,Good,Nocturne,/games/nocturne/pc-11644,PC,7.4,Action,N,1999,11,22
1723,Okay,The Next Tetris,/games/the-next-tetris/pc-13361,PC,6.5,Puzzle,N,1999,10,28
1724,Bad,Army Men: Toys in Space,/games/army-men-toys-in-space/pc-13221,PC,4.8,Action,N,1999,10,28
1728,Amazing,NASCAR Racing 3,/games/nascar-racing-3/pc-11160,PC,9.2,Racing,Y,1999,10,27
1733,Okay,The Chronicles of Jaruu Tenk,/games/the-chronicles-of-jaruu-tenk/pc-13452,PC,6,Virtual Pet,N,1999,11,17
1738,Great,NERF Arena Blast,/games/nerf-arena-blast/pc-12982,PC,8.8,Action,Y,1999,11,16
1739,Good,Axis & Allies: Iron Blitz,/games/axis-allies-iron-blitz/pc-12946,PC,7.7,Strategy,N,1999,11,16
1740,Great,Slave Zero,/games/slave-zero/pc-3932,PC,8,Action,N,1999,11,22
1744,Great,Seven Kingdoms II: The Fryhtan Wars,/games/seven-kingdoms-ii-the-fryhtan-wars/pc-9949,PC,8.6,Strategy,N,1999,11,16
1747,Amazing,Heroes of Might and Magic III: Armageddon's Blade,/games/heroes-of-might-and-magic-iii-armageddons-blade/pc-13406,PC,9,Strategy,Y,1999,11,15
1751,Great,Links LS 2000,/games/atari-arcade-collection/pc-12715,PC,8.2,Sports,N,1999,12,13
1755,Okay,Who Wants To Be A Millionaire? [1999],/games/who-wants-to-be-a-millionaire-1999/pc-13563,PC,6.2,Trivia,N,1999,12,13
1757,Okay,Ultima IX: Ascension,/games/ultima-ix-ascension/pc-11753,PC,6.2,RPG,N,1999,12,10
1758,Good,Tomb Raider: The Last Revelation,/games/tomb-raider-the-last-revelation/pc-12059,PC,7,Action,N,1999,12,10
1759,Amazing,Quake III: Arena,/games/quake-arena-arcade/pc-10794,PC,9.3,Shooter,Y,1999,12,10
1761,Bad,Star Trek: Hidden Evil,/games/star-trek-hidden-evil/pc-12126,PC,4,Adventure,N,1999,12,2
1768,Good,Hype: The Time Quest,/games/hype-the-time-quest/pc-11880,PC,7.8,Adventure,N,1999,12,9
1772,Mediocre,Abomination: The Nemesis Project,/games/abomination-the-nemesis-project/pc-11551,PC,5,Strategy,N,1999,12,1
1773,Mediocre,Amerzone: The Explorer's Legacy,/games/amerzone-the-explorers-legacy/pc-12127,PC,5.5,Adventure,N,1999,12,1
1775,Okay,Avalon Hill's Diplomacy,/games/avalon-hills-diplomacy-139492/pc-11993,PC,6.6,Strategy,N,1999,11,30
1780,Great,Close Combat IV: Battle of the Bulge,/games/close-combat-iv-battle-of-the-bulge/pc-12064,PC,8.4,Strategy,N,1999,12,8
1781,Amazing,NBA Live 2000,/games/ea-sports-mania-pack-2/pc-11692,PC,9.2,Sports,Y,1999,12,8
1783,Good,Hangsim,/games/hangsim/pc-12910,PC,7,Simulation,N,1999,12,8
1785,Great,SWAT 3: Close Quarters Battle,/games/swat-3-tactical-game-of-the-year-edition/pc-11663,PC,8.6,Action,Y,1999,11,30
1788,Awful,Akuma: Demon Spawn,/games/akuma-demon-spawn/pc-13492,PC,3.5,Action,N,1999,11,29
1789,Okay,Interstate '82,/games/interstate-82/pc-9921,PC,6.9,Action,N,1999,11,29
1795,Amazing,Unreal Tournament [1999],/games/unreal-tournament/pc-10821,PC,9.6,Shooter,Y,1999,12,6
1796,Good,Odium,/games/odium/pc-11494,PC,7,Strategy,N,1999,12,7
1800,Good,Half-Life: Opposing Force,/games/half-life-opposing-force/pc-11667,PC,7.5,Action,N,1999,11,24
1806,Good,Indiana Jones and the Infernal Machine,/games/indiana-jones-and-the-infernal-machine/pc-11694,PC,7.8,Action,N,1999,12,6
1808,Great,Age of Wonders,/games/age-of-wonders/pc-11983,PC,8.8,Strategy,Y,1999,12,6
1812,Great,"Gabriel Knight III: Blood of the Sacred, Blood of the Damned",/games/gabriel-knight-iii-blood-of-the-sacred-blood-of-the-damned/pc-11944,PC,8.3,Adventure,N,1999,12,3
1814,Good,The Wheel of Time,/games/the-wheel-of-time/pc-2316,PC,7.3,Action,N,1999,12,3
1824,Mediocre,Panzer Elite,/games/panzer-elite/pc-9978,PC,5.3,Simulation,N,1999,12,2
1831,Great,Urban Chaos,/games/urban-chaos/pc-11440,PC,8.7,"Action, Adventure",N,1999,12,24
1833,Good,Star Wars: Pit Droids,/games/star-wars-pit-droids/pc-13630,PC,7.5,"Educational, Puzzle",N,1999,12,23
1838,Okay,Tonic Trouble,/games/tonic-trouble/pc-9368,PC,6.3,Platformer,N,1999,12,17
1839,Mediocre,Touring Car Challenge,/games/touring-car-challenge/pc-13588,PC,5.5,Racing,N,1999,12,17
1847,Bad,Crusaders of Might and Magic,/games/crusaders-of-might-and-magic/pc-13531,PC,4,Action,N,1999,12,22
1858,Amazing,Planescape: Torment,/games/planescape-torment/pc-9939,PC,9.2,RPG,Y,1999,12,17
1871,Okay,3-D Ultra Radio Control Racers,/games/3-d-ultra-radio-control-racers/pc-13618,PC,6.2,Racing,N,1999,12,21
1872,Good,Wild Wild West: The Steel Assassin,/games/wild-wild-west-the-steel-assassin/pc-11981,PC,7,Adventure,N,1999,12,21
1875,Good,Test Drive Off-Road 3,/games/test-drive-off-road-3/pc-13427,PC,7.3,Racing,N,1999,12,20
1882,Good,Monopoly Casino,/games/monopoly-casino/pc-13581,PC,7.5,Puzzle,N,1999,12,16
1889,Okay,Napoleon 1813,/games/napoleon-1813/pc-13582,PC,6.4,Strategy,N,1999,12,15
1912,Okay,Test Drive 6,/games/test-drive-6/pc-12312,PC,6.5,Racing,N,1999,12,14
1913,Mediocre,South Park: Chef's Luv Shack,/games/south-park-chefs-luv-shack/pc-13575,PC,5.5,Trivia,N,1999,12,14
1916,Great,Dirt Track Racing,/games/dirt-track-racing/pc-12874,PC,8.8,Racing,Y,1999,12,14
1825,Awful,Colt's Wild West Shootout,/games/colts-wild-west-shootout/pc-13662,PC,3.9,Action,N,2000,1,3
1826,Good,Rubik's Games,/games/rubiks-games/pc-13663,PC,7.5,Puzzle,N,2000,1,3
1854,Good,Final Fantasy VIII,/games/final-fantasy-viii/pc-11737,PC,7.4,RPG,N,2000,1,28
1862,Great,Shanghai: Second Dynasty,/games/shanghai-second-dynasty/pc-13728,PC,8.8,Puzzle,Y,2000,1,7
1863,Great,Sid Meier's Antietam!,/games/sid-meiers-antietam/pc-12668,PC,8.8,Strategy,Y,2000,1,7
1868,Bad,Extreme Rock Climbing,/games/extreme-rock-climbing/pc-13720,PC,4.5,Sports,N,2000,1,6
1869,Okay,Space Invaders,/games/space-invaders/pc-13718,PC,6.8,Action,N,2000,1,6
1893,Great,NASCAR Legends,/games/nascar-acceleration-pack/pc-13812,PC,8.9,Racing,Y,2000,1,18
1901,Okay,Missile Command [1999],/games/missile-command-1999/pc-13160,PC,6.8,Action,N,2000,1,5
1904,Okay,Q*bert,/games/qbert-886070/pc-12065,PC,6.8,Action,N,2000,1,26
1917,Good,Battlezone II: Combat Commander,/games/battlezone-ii-combat-commander/pc-11248,PC,7.9,Action,N,2000,1,14
1918,Okay,Asheron's Call,/games/asherons-call/pc-11330,PC,6.4,RPG,N,2000,1,14
1920,Mediocre,Mortyr: 2093-1944,/games/mortyr-2093-1944/pc-10526,PC,5,Action,N,2000,1,13
1922,Good,Professional Bull Rider,/games/professional-bull-rider/pc-13790,PC,7,Sports,N,2000,1,13
1923,Okay,LEGO Rock Raiders,/games/lego-rock-raiders/pc-13767,PC,6,Strategy,N,2000,1,12
1924,Amazing,MiG Alley,/games/mig-alley/pc-11421,PC,9,Simulation,Y,2000,1,5
1925,Good,MechWarrior 3: Pirate's Moon,/games/mechwarrior-3-pirates-moon/pc-13688,PC,7.2,Simulation,N,2000,1,4
1931,Good,Carnivores II,/games/carnivores-ii/pc-13298,PC,7.3,Action,N,2000,1,25
1934,Great,Descent 3: Mercenary,/games/descent-3-mercenary/pc-13879,PC,8.8,Shooter,Y,2000,1,24
1937,Good,Scrabble [1999],/games/scrabble-1999-809445/pc-13416,PC,7.8,Board,N,2000,1,12
1941,Good,Flanker 2.0,/games/flanker-20/pc-13461,PC,7,Simulation,N,2000,1,11
1947,Mediocre,Scooby-Doo! Mystery of the Fun Park Phantom,/games/scooby-doo-mystery-of-the-fun-park-phantom/pc-12318,PC,5.2,Adventure,N,2000,1,10
1948,Mediocre,Lightbringer: The Next Giant Leap for Mankind,/games/lightbringer-the-next-giant-leap-for-mankind/pc-13741,PC,5.2,Adventure,N,2000,1,10
1956,Amazing,The Sims,/games/the-sims-1/pc-11754,PC,9.5,Simulation,Y,2000,2,4
1962,Great,Jane's F/A-18 Simulator,/games/janes-fa-18-simulator/pc-13961,PC,8.5,"Flight, Simulation",N,2000,2,3
1967,Bad,Blaze & Blade: Eternal Quest,/games/blaze-blade-eternal-quest/pc-14143,PC,4.4,RPG,N,2000,2,16
1980,Okay,Bust-A-Move 4,/games/bust-a-move-4/pc-14125,PC,6.4,Puzzle,N,2000,2,15
1981,Good,Rising Sun,/games/rising-sun/pc-13376,PC,7.7,Strategy,N,2000,2,14
1986,Great,Virtual Pool Hall,/games/virtual-pool/pc-13955,PC,8.5,Sports,N,2000,2,1
1991,Bad,Microsoft Flight Simulator 2000,/games/3-great-planes-for-microsoft-flight-simulator-2000/pc-13204,PC,4,"Flight, Simulation",N,2000,2,11
1992,Bad,South Park Rally,/games/south-park-rally/pc-11701,PC,4.9,Racing,N,2000,2,10
1996,Mediocre,Animaniacs Splat Ball,/games/animaniacs-splat-ball/pc-12319,PC,5,Action,N,2000,2,29
1998,Painful,Extreme PaintBrawl 2,/games/extreme-paintbrawl-2/pc-14025,PC,2.6,Action,N,2000,2,10
2002,Good,1602 A.D.,/games/1602-ad/pc-13577,PC,7.9,Strategy,N,2000,2,9
2003,Okay,UpWords,/games/upwords/pc-14073,PC,6,Puzzle,N,2000,2,9
2007,Good,Microsoft International Soccer 2000,/games/microsoft-international-soccer-2000-142322/pc-14207,PC,7.6,Sports,N,2000,2,28
2011,Great,Nox,/games/nox/pc-3724,PC,8.9,Action,Y,2000,2,25
2012,Okay,Hidden & Dangerous: Devil's Bridge,/games/hidden-dangerous-devils-bridge/pc-13690,PC,6.4,Action,N,2000,2,25
2026,Okay,Croc 2,/games/croc-2/pc-11706,PC,6.5,Platformer,N,2000,3,29
2029,Mediocre,Total Annihilation: Kingdoms -- The Iron Plague,/games/total-annihilation-kingdoms-the-iron-plague/pc-14319,PC,5.8,Strategy,N,2000,3,28
2042,Amazing,Thief II: The Metal Age,/games/thief-ii-the-metal-age/pc-11726,PC,9,Action,Y,2000,3,24
2044,Bad,Star Wars: Force Commander,/games/star-wars-force-commander/pc-3732,PC,4.7,Strategy,N,2000,3,24
2045,Mediocre,Invictus: In the Shadow of Olympus,/games/invictus-in-the-shadow-of-olympus/pc-12327,PC,5.9,Strategy,N,2000,3,23
2047,Bad,PBA Tour Bowling 2,/games/pba-tour-bowling-2/pc-14307,PC,4.5,Sports,N,2000,3,23
2048,Okay,Might and Magic VIII: Day of the Destroyer,/games/might-and-magic-platinum-edition/pc-13975,PC,6.5,RPG,N,2000,3,22
2050,Great,Boarder Zone,/games/boarder-zone/pc-12128,PC,8,Sports,N,2000,3,10
2054,Great,Superbike 2000,/games/superbike-2000/pc-14295,PC,8,Racing,N,2000,3,20
2057,Painful,Stephen King's F13,/games/stephen-kings-f13/pc-14296,PC,2.1,Other,N,2000,3,20
2065,Great,Mobil 1 Rally Championship,/games/mobil-1-rally-championship/pc-13586,PC,8.8,Racing,Y,2000,3,8
2067,Unbearable,Swamp Buggy Racing,/games/swamp-buggy-racing/pc-14234,PC,1.9,Racing,N,2000,3,7
2071,Great,Killer Loop,/games/killer-loop/pc-13476,PC,8.1,Racing,N,2000,3,6
2072,Good,X: Beyond the Frontier,/games/x-beyond-the-frontier/pc-736740,PC,7.7,"Action, Simulation",N,2000,3,6
2078,Mediocre,Die Hard Trilogy 2: Viva Las Vegas,/games/die-hard-trilogy-2-viva-las-vegas/pc-11707,PC,5.7,Action,N,2000,3,16
2082,Good,Messiah,/games/messiah/pc-3117,PC,7.5,Action,N,2000,4,7
2094,Great,Shadow Watch,/games/shadow-watch/pc-11650,PC,8.4,Strategy,N,2000,4,17
2095,Mediocre,F/A 18 Super Hornet,/games/fa-18-super-hornet/pc-14450,PC,5.5,Simulation,N,2000,4,14
2099,Great,Deer Hunter 3: The Legend Continues,/games/deer-hunter-3-gold/pc-12983,PC,8.2,Hunting,N,2000,3,15
2101,Okay,Tread Marks,/games/tread-marks/pc-13442,PC,6.9,Racing,N,2000,3,14
2106,Good,Codename Eagle,/games/codename-eagle/pc-13936,PC,7.3,Action,N,2000,4,6
2111,Bad,Army Men: Air Tactics,/games/army-men-value-pack/pc-14170,PC,4.5,Action,N,2000,4,5
2114,Mediocre,Y2K [2000],/games/y2k-142185/pc-14222,PC,5.7,Adventure,N,2000,3,2
2118,Good,Beetle Buggin',/games/beetle-buggin/pc-14423,PC,7.2,Racing,N,2000,4,14
2119,Okay,Tzar: The Burden of the Crown,/games/tzar-the-burden-of-the-crown/pc-13337,PC,6.9,Strategy,N,2000,4,13
2124,Okay,Star Trek: Armada,/games/star-trek-armada/pc-12307,PC,6,Strategy,N,2000,4,12
2125,Great,Tom Clancy's Rainbow Six: Rogue Spear: Urban Operations,/games/tom-clancys-rainbow-six-rogue-spear-urban-operations/pc-14259,PC,8,Action,N,2000,4,12
2127,Good,Last Call,/games/last-call/pc-13196,PC,7,Simulation,N,2000,4,4
2128,Great,Majesty: The Fantasy Kingdom,/games/majesty-the-fantasy-kingdom/pc-13230,PC,8.4,Strategy,N,2000,4,4
2130,Amazing,Soldier of Fortune,/games/soldier-of-fortune/pc-12287,PC,9,Action,Y,2000,4,3
2131,Good,NASCAR 2000,/games/nascar-2000/pc-13877,PC,7.2,Racing,N,2000,3,31
2132,Good,Need for Speed: Porsche Unleashed,/games/need-for-speed-porsche-unleashed/pc-13845,PC,7.9,Racing,N,2000,3,31
2139,Good,Microsoft Baseball 2001,/games/microsoft-baseball-2001-142165/pc-14146,PC,7.9,Sports,N,2000,4,11
2142,Great,Risk II,/games/macintosh-board-game-trio/pc-13205,PC,8.3,Strategy,N,2000,3,30
2147,Good,Command & Conquer: Tiberian Sun -- Firestorm,/games/command-and-conquer-tiberian-sun-firestorm/pc-13294,PC,7.4,Strategy,N,2000,4,10
2150,Great,Motocross Madness 2,/games/motocross-madness-2/pc-14057,PC,8.6,Racing,N,2000,5,26
2162,Good,Who Wants To Be A Millionaire? Second Edition,/games/who-wants-to-be-a-millionaire-2nd-edition/pc-14900,PC,7,Trivia,N,2000,5,23
2168,Amazing,Starlancer,/games/starlancer/pc-10584,PC,9.2,Action,Y,2000,4,28
2170,Okay,Triple Play 2001,/games/triple-play-2001/pc-13876,PC,6,Sports,N,2000,4,27
2171,Bad,Sammy Sosa Softball Slam,/games/sammy-sosa-softball-slam/pc-14167,PC,4.6,Sports,N,2000,4,26
2176,Great,Tachyon: The Fringe,/games/tachyon-the-fringe/pc-11519,PC,8.4,Action,N,2000,5,5
2182,Okay,The Crystal Key,/games/the-crystal-key/pc-14517,PC,6.8,Adventure,N,2000,4,25
2183,Good,Atari Greatest Hits,/games/atari-greatest-hits/pc-14100,PC,7.5,Action,N,2000,4,25
2185,Mediocre,Edgar Torronteras' Moto-X 2000,/games/edgar-torronteras-moto-x-2000-142664/pc-14510,PC,5.5,Racing,N,2000,4,24
2186,Okay,Colin McRae Rally [2000],/games/colin-mcrae-rally/pc-12378,PC,6.7,Racing,N,2000,5,5
2188,Good,Test Drive Le Mans,/games/test-drive-le-mans/pc-14091,PC,7.5,Racing,N,2000,5,5
2189,Great,Chase Ace 2,/games/chase-ace-2/pc-14583,PC,8.4,Action,N,2000,5,3
2193,Awful,Puzz 3D: The Orient Express,/games/puzz-3d-the-orient-express/pc-14633,PC,3.5,Puzzle,N,2000,5,10
2194,Bad,The Legend of Lotus Spring,/games/the-legend-of-lotus-spring/pc-14512,PC,4.2,Puzzle,N,2000,4,24
2195,Amazing,Heroes of Might and Magic III: Shadow of Death,/games/heroes-of-might-and-magic-iii-complete/pc-14503,PC,9,Strategy,Y,2000,4,20
2196,Great,Sammy Sosa High Heat Baseball 2001,/games/sammy-sosa-high-heat-baseball-2001/pc-14210,PC,8,Sports,N,2000,4,20
2202,Great,Allegiance,/games/allegiance/pc-11589,PC,8.2,Action,N,2000,5,3
2206,Mediocre,Safecracker [2000],/games/safecracker-943316/pc-3426,PC,5.2,Puzzle,N,2000,5,10
2207,Great,F1 2000,/games/f1-2000/pc-14629,PC,8.1,"Racing, Simulation",N,2000,5,9
2208,Amazing,Imperium Galactica II: Alliances,/games/imperium-galactica-ii-alliances/pc-11651,PC,9,Strategy,Y,2000,5,9
2209,Mediocre,Ultimate Hunt Challenge,/games/ultimate-hunt-challenge/pc-14628,PC,5.5,Hunting,N,2000,5,9
2211,Okay,Super Scattergories,/games/super-scattergories/pc-14488,PC,6.2,Puzzle,N,2000,4,18
2214,Great,EverQuest: Ruins of Kunark,/games/everquest-ruins-of-kunark/pc-13953,PC,8.5,RPG,Y,2000,5,2
2221,Great,Gunship!,/games/gunship-109173/pc-793815,PC,8,"Flight, Simulation",N,2000,5,1
2224,Great,Championship Bass,/games/championship-bass/pc-14554,PC,8.5,Hunting,N,2000,4,28
2226,Great,Earth 2150,/games/earth-2150/pc-13583,PC,8.9,Strategy,Y,2000,6,13
2230,Great,Ground Control,/games/ground-control/pc-12690,PC,8.6,Strategy,Y,2000,6,12
2236,Mediocre,Emergency Rescue: Firefighters,/games/emergency-rescue-firefighters-138553/pc-14944,PC,5.5,Strategy,N,2000,6,5
2238,Okay,Beach Head 2000,/games/beach-head-2000/pc-14975,PC,6,Action,N,2000,6,21
2242,Great,Flying Heroes,/games/flying-heroes/pc-14017,PC,8.3,"Flight, Action",N,2000,6,9
2244,Good,Ultima Online: Renaissance,/games/ultima-online-renaissance/pc-14484,PC,7.5,RPG,N,2000,6,8
2245,Mediocre,AI Wars: The Awakening,/games/ai-wars-the-awakening/pc-14949,PC,5.8,Strategy,N,2000,6,7
2249,Amazing,Deus Ex,/games/deus-ex/pc-11727,PC,9.4,RPG,Y,2000,6,27
2254,Great,Icewind Dale,/games/icewind-dale/pc-13559,PC,8.8,RPG,Y,2000,7,7
2257,Amazing,StarCraft,/games/starcraft/pc-2159,PC,9.5,Strategy,Y,2000,6,2
2261,Awful,Airport Tycoon,/games/airport-tycoon/pc-14936,PC,3,Simulation,N,2000,6,2
